#name, A, B, C, D, E, F
EPI2246111|A/duck/Wisconsin/22-012376-002-original/2022|H5N1|NA|2.3.4.4b|B2.1|poultry|Wisconsin|2022-04-21, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
EPI2702769|A/Snow_Goose/North_Dakota/USDA-011033-003/2022|H5N1|NA|2.3.4.4b|B3.1|wild-bird|North_Dakota|2022-04-05, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
0/1, 6.310013980790092e-06, 1.8678387452876024e-06, 8.852344606485659e-08, 1.073310500201575e-05, 0.8630103063357492, 0.13697069418307667
85.7/67, 5.741615984393039e-06, 1.6281706729386881e-06, 7.454149858935302e-08, 7.992104521808415e-06, 0.9203523567629669, 0.07963220680435554
EPI2243671|A/turkey/Minnesota/22-011794-001-original/2022|H5N1|NA|2.3.4.4b||poultry|Minnesota|2022-04-16, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
0/29, 1.1307140783105976e-05, 3.836263645417071e-06, 1.925768781640882e-07, 2.053530440467506e-05, 0.817725135803552, 0.18223899291073672
EPI2711202|A/Herring_Gull/Wisconsin/USDA-012771-002/2022|H5N1|NA|2.3.4.4b|B2.1|wild-bird|Wisconsin|2022-04-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
EPI2179715|A/turkey/Minnesota/22-010995-001-original/2022|H5N1|NA|2.3.4.4b||poultry|Minnesota|2022-04-09, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
0/0, 1.2061663761049092e-05, 4.303191071711929e-06, 2.2898002977836063e-07, 3.186282573527729e-05, 0.6831046016731909, 0.3168469416662111
EPI2702801|A/Snow_Goose/North_Dakota/USDA-011578-008/2022|H5N1|NA|2.3.4.4b||wild-bird|North_Dakota|2022-04-10, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
0/0, 7.680804716528349e-06, 2.5953999877582967e-06, 1.3607010350176257e-07, 3.886651745696357e-05, 0.7598922612673077, 0.24005845994042763
EPI2259174|A/chicken/North_Dakota/22-015199-002-original/2022|H5N1|NA|2.3.4.4b|B2.1|poultry|North_Dakota|2022-05-15, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
0/0, 1.1018646904666955e-05, 4.136019558880128e-06, 2.7587617087162516e-07, 0.0008073333695377042, 0.5254030947559207, 0.4737741413319072
90.3/54, 4.741077432803102e-06, 2.3214345235951756e-06, 1.5363456113442612e-07, 5.9035813647846845e-05, 0.11773226572060906, 0.8822014823192255
EPI2179731|A/pheasant/South_Dakota/22-011098-001-original/2022|H5N1|NA|2.3.4.4b||wild-bird|South_Dakota|2022-04-12, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
0/34, 5.503105152750331e-06, 3.211081086126057e-06, 2.4657190301716924e-07, 7.626181561241876e-05, 0.05692676550516509, 0.9429880119210806
EPI2708280|A/Bald_Eagle/Indiana/USDA-010922-001/2022|H5N1|NA|2.3.4.4b|B1.2|wild-bird|Indiana|2022-04-08, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
84.2/64, 1.938936282208253e-06, 1.2296920629992683e-06, 9.932960517424938e-08, 7.320830110564616e-05, 0.020870356742099087, 0.9790531669988448
EPI2712768|A/Great_Horned_Owl/Minnesota/USDA-011871-011/2022|H5N1|NA|2.3.4.4b||wild-bird|Minnesota|2022-04-15, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
0/88, 1.702382620738532e-06, 1.1806250423809676e-06, 1.279271088318118e-07, 0.0008922789636200941, 0.010993642656704003, 0.9881110674449041
EPI2707438|A/Bald_Eagle/Minnesota/USDA-011229-001/2022|H5N1|NA|2.3.4.4b|B2.1|wild-bird|Minnesota|2022-04-06, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000066, 1.5347504062902997e-05, 1.2287322401686534e-05, 2.035304908930052e-06, 0.02912705651322568, 0.01536344902208405, 0.9554798243333167
EPI2053912|A/fox/Minnesota/22-014660-002-original/2022|H5N1|NA|2.3.4.4b|B2.1|mammal|Minnesota|2022-05-10, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
EPI2708170|A/Bald_Eagle/Minnesota/USDA-012668-010/2022|H5N1|NA|2.3.4.4b|B2.1|wild-bird|Minnesota|2022-04-25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
0/0, 5.288228675131025e-05, 2.3254787511176683e-05, 2.5629678826668708e-06, 0.017991617751133396, 0.57886924027388, 0.4030604419328416
86/67, 4.758077866594225e-05, 2.2422139114856644e-05, 3.415951891903039e-06, 0.6028796362334713, 0.19084951559925536, 0.2061974292976007
EPI2182086|A/bobcat/Wisconsin/22-016051-001-original/2022|H5N1|NA|2.3.4.4b||mammal|Wisconsin|2022-05-24, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
0/15, 4.607579599021088e-05, 2.1632076880066734e-05, 3.2760962981191227e-06, 0.6029692507020745, 0.18498282608072672, 0.21197693924803043
EPI2053896|A/fox/Iowa/22-014421-001-original/2022|H5N1|NA|2.3.4.4b|B3.2|mammal|Iowa|2022-05-06, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
0/11, 7.143976314349668e-05, 3.432373734399956e-05, 3.876098473765392e-06, 0.031027982871829434, 0.5071297114505338, 0.4617326660786755
EPI2246679|A/chicken/Wisconsin/22-013446-001-original/2022|H5N1|NA|2.3.4.4b||poultry|Wisconsin|2022-04-29, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
0/21, 4.3519411025700855e-05, 2.1695200248490548e-05, 1.7873497495276157e-06, 0.006280523050990875, 0.26415826539600834, 0.7294942095919771
EPI2703929|A/Red-tailed_Hawk/Minnesota/USDA-011871-001/2022|H5N1|NA|2.3.4.4b||wild-bird|Minnesota|2022-04-15, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
99.4/100, 1.2938272750794322e-05, 8.137518923824428e-06, 6.659057119339436e-07, 0.0002259264640233671, 0.04090874750312206, 0.958843584335468
89.7/88, 1.5523795929007986e-06, 1.0593627082319466e-06, 8.77632744735429e-08, 3.240293118217183e-05, 0.010454290389840512, 0.9895106071734017
EPI2613613|A/American_crow/New_York/23-005128-001-original/2023|H5N1|NA|2.3.4.4b||wild-bird|New_York|2023-02-13, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
EPI2614477|A/red-tailed_hawk/New_York/23-014343-001-original/2023|H5N1|NA|2.3.4.4b|B3.5|wild-bird|New_York|2023-05-01, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
0/39, 1.2725181616820913e-06, 8.157996464910796e-07, 6.417743622436079e-08, 2.6945588588995736e-05, 0.012653021669356678, 0.9873178802468099
EPI2614285|A/mute_swan/Massachusetts/23-011626-001-original/2023|H5N1|NA|2.3.4.4b|B3.5|wild-bird|Massachusetts|2023-03-29, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
0/23, 1.306401944924116e-06, 9.412745864689774e-07, 8.110550876652482e-08, 2.8419782174327372e-05, 0.008638171230815388, 0.9913310802049702
EPI2613973|A/peregrine_falcon/New_York/23-009036-001-original/2023|H5N1|NA|2.3.4.4b|B3.5|wild-bird|New_York|2023-03-16, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
|A/bald_eagle/Virginia/24-006061-001/2024|H5N1|NA||B3.5|wild-bird|Virginia|2023-02-05, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
0/1, 9.367918921020176e-06, 3.0174520146755034e-06, 1.8529802382495167e-07, 0.0004326295462345032, 0.7801080906142127, 0.21944670917059317
83.5/50, 9.0884288070657e-06, 3.1176876062416623e-06, 1.622787081841833e-07, 3.979461840405702e-05, 0.761410171423742, 0.23853766556273254
EPI2246719|A/turkey/South_Dakota/22-013454-001-original/2022|H5N1|NA|2.3.4.4b||poultry|South_Dakota|2022-04-30, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
0/17, 7.011227347381339e-06, 3.056923761218719e-06, 1.8719970682120257e-07, 3.501861577648685e-05, 0.2774210571288532, 0.7225336689045551
